City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Mayo,US,2021-04-07 17:21:37,38.8876,-76.5119,75.99,59,1,6.91
296,Norden,DE,2021-04-07 17:21:37,53.6,7.2,39.0,74,86,18.01
297,Filingue,NE,2021-04-07 17:21:38,14.3521,3.3168,104.34,5,59,5.44
298,Swan River,CA,2021-04-07 17:21:38,52.1058,-101.2676,53.6,30,2,3.44
299,Allapalli,IN,2021-04-07 17:21:38,19.4167,80.0667,90.1,20,0,2.98
300,Paamiut,GL,2021-04-07 17:21:39,61.994,-49.6678,33.76,79,33,8.28
301,Arica,CL,2021-04-07 17:19:35,-18.475,-70.3042,71.6,68,90,13.8
302,Norman Wells,CA,2021-04-07 17:21:39,65.282,-126.8329,-4.0,71,75,8.05
303,Melnikovo,RU,2021-04-07 17:21:40,56.5558,84.085,34.0,93,100,4.0
304,Atar,MR,2021-04-07 17:21:40,20.5169,-13.0499,97.99,9,17,13.6
305,Bhinmal,IN,2021-04-07 17:21:23,25.0,72.25,85.12,15,23,8.84
306,Vaitape,PF,2021-04-07 17:21:41,-16.5167,-151.75,80.74,71,82,13.31
307,Flinders,AU,2021-04-07 17:21:41,-34.5833,150.8552,66.99,93,72,5.08
308,Kozan,TR,2021-04-07 17:21:41,37.4552,35.8157,69.8,40,0,5.75
309,Kruisfontein,ZA,2021-04-07 17:17:08,-34.0033,24.7314,64.0,84,81,4.7
310,Sao Filipe,CV,2021-04-07 17:21:42,14.8961,-24.4956,76.95,63,0,6.91
311,Sao Joao Da Barra,BR,2021-04-07 17:21:42,-21.6403,-41.0511,78.8,65,75,6.91
312,Fiche,ET,2021-04-07 17:21:42,9.8,38.7333,58.66,18,6,6.64
313,Miramar,US,2021-04-07 17:19:12,25.9873,-80.2323,80.01,41,40,11.5
314,Arrifes,PT,2021-04-07 17:21:43,37.7667,-25.7,62.6,82,75,19.57
315,Baculin,PH,2021-04-07 17:21:43,7.4525,126.5842,77.05,87,83,7.65
316,Ostersund,SE,2021-04-07 17:21:44,63.1792,14.6357,32.0,64,20,13.8
317,General Salgado,BR,2021-04-07 17:21:44,-20.6483,-50.3606,92.39,30,77,5.95
318,Mezocsat,HU,2021-04-07 17:21:44,47.8167,20.9167,39.2,65,0,4.61
319,Gazojak,TM,2021-04-07 17:21:45,41.1875,61.4036,68.18,24,0,10.83
320,Maiduguri,NG,2021-04-07 17:21:45,11.8464,13.1603,98.94,10,69,12.77
321,Senador Pompeu,BR,2021-04-07 17:21:46,-5.5881,-39.3717,93.97,34,54,8.99
322,Hami,CN,2021-04-07 17:19:03,42.8,93.45,62.2,23,69,11.59
323,Nantucket,US,2021-04-07 17:21:46,41.2835,-70.0995,46.0,87,82,15.14
324,Pimenta Bueno,BR,2021-04-07 17:21:47,-11.6725,-61.1936,86.13,68,54,2.59
325,Presidencia Roque Saenz Pena,AR,2021-04-07 17:21:47,-26.7852,-60.4388,89.01,54,1,3.0
326,Waingapu,ID,2021-04-07 17:21:47,-9.6567,120.2641,77.59,84,43,3.06
327,Fairbanks,US,2021-04-07 17:20:48,64.8378,-147.7164,0.0,84,1,1.66
328,Thinadhoo,MV,2021-04-07 17:21:48,0.5333,72.9333,82.53,69,59,7.05
329,Carhuamayo,PE,2021-04-07 17:21:48,-10.9167,-76.0333,46.85,67,93,8.25
330,Hobyo,SO,2021-04-07 17:21:49,5.3505,48.5268,81.05,56,4,13.04
331,Los Llanos De Aridane,ES,2021-04-07 17:21:49,28.6585,-17.9182,71.6,73,40,4.61
332,Pont-Rouge,CA,2021-04-07 17:21:49,46.7566,-71.6978,57.2,54,20,3.44
333,Farafangana,MG,2021-04-07 17:19:21,-22.8167,47.8333,75.09,79,51,6.04
334,Ndola,ZM,2021-04-07 17:21:50,-12.9587,28.6366,64.44,81,98,6.33
335,Tevaitoa,PF,2021-04-07 17:21:50,-16.7833,-151.5,79.77,73,42,12.55
336,Altamira,BR,2021-04-07 17:21:51,-3.2033,-52.2064,89.6,62,75,4.61
337,Barra Do Corda,BR,2021-04-07 17:21:51,-5.5,-45.25,88.59,50,38,7.29
338,Soyo,AO,2021-04-07 17:21:51,-6.1349,12.3689,81.16,79,98,11.1
339,Portland,US,2021-04-07 17:21:52,45.5234,-122.6762,46.4,71,90,4.61
340,Maragheh,IR,2021-04-07 17:21:52,37.3917,46.2398,59.0,23,0,4.61
341,Cayenne,GF,2021-04-07 17:21:52,4.9333,-52.3333,75.2,94,75,3.71
342,Wanaka,NZ,2021-04-07 17:21:53,-44.7,169.15,47.17,72,15,2.86
343,Nibbar,TN,2021-04-07 17:21:53,36.2941,8.7666,55.4,62,40,14.16
344,Korla,CN,2021-04-07 17:21:53,41.7597,86.1469,59.22,29,100,3.49
345,Mbekenyera,TZ,2021-04-07 17:21:54,-10.0,38.9833,71.55,85,25,4.25
346,Chicama,PE,2021-04-07 17:21:54,-7.8447,-79.1469,71.6,83,46,14.97
347,Piranshahr,IR,2021-04-07 17:21:55,36.701,45.1413,56.25,44,98,4.85
348,Mayumba,GA,2021-04-07 17:21:55,-3.432,10.6554,81.63,82,98,7.34
349,Krasnoznamensk,RU,2021-04-07 17:21:55,55.5994,37.0386,39.99,87,90,11.18
350,Byron Bay,AU,2021-04-07 17:21:56,-28.65,153.6167,69.8,94,75,5.75
351,Devarkonda,IN,2021-04-07 17:21:56,16.7,78.9333,85.55,40,5,5.21
352,Salalah,OM,2021-04-07 17:21:56,17.0151,54.0924,82.4,69,0,3.44
353,Lufkin,US,2021-04-07 17:21:57,31.3382,-94.7291,78.8,65,90,12.66
354,Novaya Ladoga,RU,2021-04-07 17:21:57,60.1025,32.3019,35.01,36,100,4.81
355,Itarema,BR,2021-04-07 17:21:57,-2.9248,-39.9167,86.07,59,100,13.76
356,Guilin,CN,2021-04-07 17:18:48,25.2819,110.2864,60.8,88,75,6.71
357,Tessalit,ML,2021-04-07 17:21:58,20.1986,1.0114,95.67,5,94,12.77
358,Imbituba,BR,2021-04-07 17:21:58,-28.24,-48.6703,71.6,88,75,5.75
359,Cody,US,2021-04-07 17:21:59,44.5263,-109.0565,51.01,87,1,10.36
360,Chama,CH,2021-04-07 17:21:59,47.1821,8.4636,39.2,38,40,9.22
361,Vila Velha,BR,2021-04-07 17:18:08,-20.3297,-40.2925,78.01,88,90,9.22
362,Samarai,PG,2021-04-07 17:22:00,-10.6167,150.6667,80.4,79,80,5.77
363,North Bend,US,2021-04-07 17:22:00,43.4065,-124.2243,48.0,87,90,2.53
364,Vangaindrano,MG,2021-04-07 17:22:00,-23.35,47.6,72.68,84,69,4.25
365,Mahajanga,MG,2021-04-07 17:22:01,-15.7167,46.3167,71.6,94,40,8.05
366,Ortakoy,TR,2021-04-07 17:22:01,38.7373,34.0387,62.6,27,0,9.22
367,Saint Stephen,GB,2021-04-07 17:22:02,50.3333,-4.9,46.0,57,0,13.8
368,Ozinki,RU,2021-04-07 17:22:02,51.1786,49.6769,41.23,83,63,6.82
369,Cruz Grande,MX,2021-04-07 17:22:02,16.7333,-99.1333,84.2,65,1,11.5
370,Matay,EG,2021-04-07 17:20:04,28.419,30.7792,85.51,8,0,10.33
371,Abu Dhabi,AE,2021-04-07 17:22:03,24.4667,54.3667,75.2,73,0,4.61
372,Yar-Sale,RU,2021-04-07 17:22:03,66.8333,70.8333,5.0,100,41,3.51
373,Esperance,AU,2021-04-07 17:22:03,-33.8667,121.9,62.6,94,40,6.91
374,Cabo San Lucas,MX,2021-04-07 17:21:57,22.8909,-109.9124,78.8,78,75,4.61
375,Gweta,BW,2021-04-07 17:22:04,-20.1833,25.2333,80.19,28,0,8.08
376,Kambove,CD,2021-04-07 17:22:04,-10.8764,26.5969,62.89,96,37,4.38
377,Griffith,US,2021-04-07 17:22:05,41.5284,-87.4237,77.0,53,75,14.97
378,Port Moresby,PG,2021-04-07 17:22:05,-9.4431,147.1797,75.2,100,40,5.75
379,Xinyu,CN,2021-04-07 17:22:05,27.8043,114.9334,57.52,93,100,3.18
380,Bonnyville,CA,2021-04-07 17:22:06,54.2668,-110.735,50.0,37,75,12.66
381,Salta,AR,2021-04-07 17:22:06,-24.7859,-65.4117,73.4,73,75,3.44
382,Hlotse,LS,2021-04-07 17:22:06,-28.8718,28.045,56.7,79,73,4.52
383,Novo Aripuana,BR,2021-04-07 17:22:07,-5.1206,-60.3797,89.67,58,30,1.86
384,Inhambane,MZ,2021-04-07 17:22:07,-23.865,35.3833,77.0,73,20,6.87
385,Tetouan,MA,2021-04-07 17:20:20,35.5711,-5.3724,64.4,88,40,16.11
386,Torbay,CA,2021-04-07 17:22:08,47.6666,-52.7314,39.99,100,90,6.91
387,Natal,BR,2021-04-07 17:21:18,-5.795,-35.2094,87.8,58,75,20.71
388,Diamantino,BR,2021-04-07 17:22:08,-14.4086,-56.4461,82.99,70,97,5.57
389,Donskoye,RU,2021-04-07 17:22:09,45.4552,41.9741,59.0,51,0,6.71
390,Teramo,IT,2021-04-07 17:22:09,42.65,13.6833,44.01,52,100,7.0
391,Kyzyl-Mazhalyk,RU,2021-04-07 17:22:10,51.1333,90.6,45.86,44,97,5.03
392,Moree,AU,2021-04-07 17:22:10,-29.4667,149.85,62.6,88,37,8.55
393,Cairns,AU,2021-04-07 17:18:26,-16.9167,145.7667,78.8,83,100,4.97
394,Wukari,NG,2021-04-07 17:22:10,7.85,9.7833,100.53,22,98,4.52
395,Sulphur,US,2021-04-07 17:22:11,30.2366,-93.3774,78.8,73,90,18.41
396,Yemelyanovo,RU,2021-04-07 17:22:11,56.1681,92.6767,35.6,80,0,8.95
397,Neiafu,TO,2021-04-07 17:22:12,-18.65,-173.9833,66.2,100,20,9.95
398,Tashla,RU,2021-04-07 17:22:12,51.7716,52.7427,33.42,99,100,2.73
399,Guerrero Negro,MX,2021-04-07 17:22:12,27.9769,-114.0611,68.47,60,91,12.68
400,Katobu,ID,2021-04-07 17:22:13,-4.9408,122.5276,74.79,93,98,2.01
401,Broome,US,2021-04-07 17:22:13,42.2506,-75.833,64.99,20,40,5.14
402,Fort Abbas,PK,2021-04-07 17:22:13,29.1925,72.8536,82.24,13,0,4.85
403,Chimore,BO,2021-04-07 17:22:14,-16.9833,-65.1333,83.84,73,86,1.54
404,Bone,DE,2021-04-07 17:22:14,51.9669,12.1396,37.99,90,91,5.99
405,Itaituba,BR,2021-04-07 17:22:15,-4.2761,-55.9836,89.6,70,40,2.77
406,Wendo,ET,2021-04-07 17:22:15,6.6,38.4167,63.63,75,63,6.04
407,Thenzawl,IN,2021-04-07 17:22:15,23.3167,92.75,63.52,71,6,2.44
408,Puerto El Triunfo,SV,2021-04-07 17:22:16,13.2833,-88.55,91.4,52,20,11.39
409,Puerto Escondido,MX,2021-04-07 17:22:16,15.85,-97.0667,87.8,74,40,6.91
410,Aginskoye,RU,2021-04-07 17:19:46,51.1,114.53,37.33,54,15,3.29
411,Yuci,CN,2021-04-07 17:22:17,37.6803,112.7319,53.6,43,0,11.18
412,Barcelos,PT,2021-04-07 17:22:17,41.5388,-8.6151,71.01,48,0,8.05
413,Krasnoselkup,RU,2021-04-07 17:22:17,65.7,82.4667,31.84,85,100,1.66
414,Labuhan,ID,2021-04-07 17:22:18,-6.8844,112.2051,79.03,86,100,7.54
415,Kichera,RU,2021-04-07 17:22:18,55.9375,110.0997,24.82,84,37,4.23
416,Divnomorskoye,RU,2021-04-07 17:22:18,44.5011,38.1353,51.75,88,12,4.56
417,Kavieng,PG,2021-04-07 17:22:19,-2.5744,150.7967,81.81,75,100,8.48
418,Nisia Floresta,BR,2021-04-07 17:22:19,-6.0911,-35.2086,87.8,58,75,20.71
419,San Jose,US,2021-04-07 17:20:29,37.3394,-121.895,57.99,62,20,4.61
420,Kiknur,RU,2021-04-07 17:22:19,57.3034,47.2011,33.22,98,96,5.93
421,Minab,IR,2021-04-07 17:22:20,27.1467,57.0801,84.2,54,0,6.91
422,Pangkalanbuun,ID,2021-04-07 17:22:21,-2.6833,111.6167,76.39,89,93,3.65
423,Middelburg,ZA,2021-04-07 17:22:21,-25.7751,29.4648,61.48,70,89,10.47
424,Arman,RU,2021-04-07 17:22:21,59.7,150.1667,5.23,84,30,7.65
425,Perivolia,GR,2021-04-07 17:22:22,35.4833,23.9833,60.8,72,20,18.41
426,Shangzhi,CN,2021-04-07 17:22:22,45.2167,127.9667,26.85,29,5,5.59
427,Pierre,US,2021-04-07 17:20:16,44.3683,-100.351,46.4,53,90,17.27
428,Gondanglegi,ID,2021-04-07 17:22:22,-7.7479,112.0132,74.88,95,100,2.53
429,Japura,ID,2021-04-07 17:22:23,-0.3167,102.35,75.22,95,89,2.86
430,Whitehorse,CA,2021-04-07 17:22:23,60.7161,-135.0538,10.99,51,20,5.75
431,Santa Cruz,BO,2021-04-07 17:21:36,-17.8,-63.1667,87.8,58,75,11.5
432,Piacabucu,BR,2021-04-07 17:22:24,-10.4056,-36.4344,84.52,56,83,9.86
433,Kajaani,FI,2021-04-07 17:22:24,64.2273,27.7285,32.0,100,90,5.75
434,Mandera,KE,2021-04-07 17:22:24,3.9366,41.867,89.65,43,22,6.31
435,Aklavik,CA,2021-04-07 17:22:25,68.2191,-135.0107,-7.6,77,20,3.44
436,Gusau,NG,2021-04-07 17:22:25,12.1628,6.6614,101.88,8,26,4.05
437,Nemuro,JP,2021-04-07 17:18:26,43.3236,145.575,31.86,87,10,4.03
438,San Luis,AR,2021-04-07 17:22:26,-33.295,-66.3356,76.87,61,42,18.88
439,Scottsbluff,US,2021-04-07 17:19:32,41.8666,-103.6672,42.8,50,90,19.57
440,Sisimiut,GL,2021-04-07 17:22:26,66.9395,-53.6735,29.57,65,66,5.48
441,Mayor Pablo Lagerenza,PY,2021-04-07 17:22:27,-19.9309,-60.7718,91.18,43,47,5.61
442,Tsaratanana,MG,2021-04-07 17:22:27,-16.7833,47.65,74.86,75,53,7.52
443,Jinxiang,CN,2021-04-07 17:22:27,27.4327,120.6062,56.82,76,99,6.89
444,Sola,VU,2021-04-07 17:22:27,-13.8833,167.55,81.9,68,70,5.7
445,Mabaruma,GY,2021-04-07 17:22:28,8.2,-59.7833,84.02,62,92,5.82
446,Saint-Augustin,CA,2021-04-07 17:22:28,51.226,-58.6502,42.91,95,99,12.77
447,Rafai,CF,2021-04-07 17:22:29,4.95,23.9167,85.19,34,97,2.28
448,Flin Flon,CA,2021-04-07 17:22:29,54.7682,-101.865,48.2,40,1,4.61
449,Uyuni,BO,2021-04-07 17:22:30,-20.4597,-66.825,60.42,21,5,10.04
450,Camopi,GF,2021-04-07 17:22:30,3.1655,-52.3158,73.38,97,100,1.05
451,Bizhbulyak,RU,2021-04-07 17:22:30,53.6967,54.2642,32.41,99,100,1.43
452,Souillac,MU,2021-04-07 17:22:31,-20.5167,57.5167,80.6,78,75,8.05
453,Gweru,ZW,2021-04-07 17:22:31,-19.45,29.8167,61.5,51,0,9.66
454,Virtsu,EE,2021-04-07 17:22:31,58.5716,23.5115,36.0,78,100,7.0
455,Alcaniz,ES,2021-04-07 17:22:32,41.05,-0.1333,45.0,92,2,10.0
456,Mendeleyevo,RU,2021-04-07 17:22:32,56.0333,37.2167,42.8,81,90,11.18
457,Asyut,EG,2021-04-07 17:20:07,27.181,31.1837,89.6,13,0,11.5
458,Cam Ranh,VN,2021-04-07 17:22:33,11.9214,109.1591,78.8,83,20,2.3
459,Sao Francisco,BR,2021-04-07 17:22:33,-15.9486,-44.8644,78.6,61,100,4.32
460,Faya,SA,2021-04-07 17:22:33,18.3851,42.4509,69.8,56,20,8.05
461,Coacalco,MX,2021-04-07 17:22:34,19.6317,-99.1103,69.8,30,40,4.61
462,Bakchar,RU,2021-04-07 17:22:34,57.0186,82.0711,33.04,98,100,8.86
463,Saint-Joseph,RE,2021-04-07 17:22:34,-21.3667,55.6167,78.8,83,20,4.61
464,Viransehir,TR,2021-04-07 17:22:35,37.2353,39.7631,63.09,45,64,7.94
465,Ercis,TR,2021-04-07 17:22:35,39.0287,43.3586,57.2,28,40,8.05
466,Idukki,IN,2021-04-07 17:22:36,9.85,76.9667,69.4,91,52,1.14
467,Leningradskiy,RU,2021-04-07 17:22:36,69.3833,178.4167,-22.09,98,65,5.84
468,Pasighat,IN,2021-04-07 17:22:36,28.0667,95.3333,74.14,36,11,3.06
469,Balmazujvaros,HU,2021-04-07 17:22:37,47.6167,21.35,39.2,65,0,4.61
470,Evensk,RU,2021-04-07 17:22:37,61.95,159.2333,1.27,94,91,5.64
471,Bethel,US,2021-04-07 17:22:37,41.3712,-73.414,66.2,37,1,10.36
472,Altay,CN,2021-04-07 17:22:38,47.8667,88.1167,42.13,50,0,5.68
473,Kulunda,RU,2021-04-07 17:22:38,52.566,78.9385,33.4,78,2,2.55
474,Chivilcoy,AR,2021-04-07 17:22:39,-34.8957,-60.0167,87.01,68,2,5.99
475,Marzuq,YE,2021-04-07 17:22:39,14.4,46.4667,72.09,37,5,6.11
476,Bandarbeyla,SO,2021-04-07 17:22:39,9.4942,50.8122,79.45,59,5,9.48
477,Bambanglipuro,ID,2021-04-07 17:22:40,-7.95,110.2833,77.31,90,100,4.63
478,Cervo,ES,2021-04-07 17:22:40,43.6702,-7.4101,54.0,68,53,5.01
479,Taoudenni,ML,2021-04-07 17:22:40,22.6783,-3.9836,98.71,9,0,17.25
480,Rafaela,AR,2021-04-07 17:22:41,-31.2503,-61.4867,87.01,50,48,7.0
481,Sicamous,CA,2021-04-07 17:22:41,50.8331,-118.9856,52.0,43,100,5.75
482,Usinsk,RU,2021-04-07 17:22:42,65.9939,57.5281,31.21,89,98,9.6
483,Tecoanapa,MX,2021-04-07 17:21:15,16.5167,-98.75,84.25,58,0,8.14
484,Orbetello,IT,2021-04-07 17:22:42,42.4408,11.2196,46.4,34,20,16.11
485,Bosaso,SO,2021-04-07 17:22:42,11.2842,49.1816,80.22,70,34,1.86
486,Dingle,PH,2021-04-07 17:22:43,10.9995,122.6711,74.55,81,89,5.79
487,Puerto Cabezas,NI,2021-04-07 17:22:43,14.0351,-83.3888,86.0,84,40,9.22
488,Soligalich,RU,2021-04-07 17:22:44,59.0778,42.2864,37.98,90,66,10.63
489,Jalu,LY,2021-04-07 17:22:44,29.0331,21.5482,74.71,20,2,11.23
490,Grimshaw,CA,2021-04-07 17:22:44,56.1834,-117.6027,33.8,93,90,9.22
491,Yiyang,CN,2021-04-07 17:22:45,28.5892,112.3283,52.99,94,100,9.55
492,Komsomolskiy,UZ,2021-04-07 17:22:45,40.4272,71.7189,55.4,47,53,9.22
493,Acari,PE,2021-04-07 17:22:45,-15.4311,-74.6158,81.84,55,83,10.47
494,Oussouye,SN,2021-04-07 17:22:46,12.485,-16.5469,102.2,29,0,4.61
495,Gedo,ET,2021-04-07 17:22:46,9.0167,37.45,64.69,42,93,2.21
496,Andenes,NO,2021-04-07 17:22:46,69.3143,16.1194,33.8,64,75,20.71
497,Belison,PH,2021-04-07 17:22:47,10.8384,121.9605,78.12,69,100,3.83
498,Chisec,GT,2021-04-07 17:18:11,15.8167,-90.2833,77.0,61,75,4.61
499,Sungaipenuh,ID,2021-04-07 17:22:47,-2.0833,101.3833,63.88,96,97,0.85
500,Carbonia,IT,2021-04-07 17:22:48,39.1672,8.5222,54.0,62,40,13.8
501,Yerofey Pavlovich,RU,2021-04-07 17:22:48,53.9667,121.9667,14.94,92,37,3.02
502,Khed,IN,2021-04-07 17:22:48,17.7167,73.3833,79.5,54,2,2.68
503,Alghero,IT,2021-04-07 17:19:01,40.5589,8.3181,50.0,62,20,11.5
504,Batemans Bay,AU,2021-04-07 17:22:49,-35.7167,150.1833,61.0,97,66,1.01
505,Zhangye,CN,2021-04-07 17:22:49,38.9342,100.4517,55.6,40,100,2.91
506,Antalaha,MG,2021-04-07 17:22:50,-14.9003,50.2788,78.12,81,77,10.38
507,Carballo,ES,2021-04-07 17:22:50,43.213,-8.691,63.0,59,85,1.99
508,Jinchang,CN,2021-04-07 17:22:50,38.4953,102.1739,51.85,48,100,8.59
509,Chute-Aux-Outardes,CA,2021-04-07 17:22:51,49.1168,-68.399,50.0,66,1,12.66
510,Sapele,NG,2021-04-07 17:22:51,5.8941,5.6767,89.96,56,74,7.63
511,Ambovombe,MG,2021-04-07 17:22:52,-25.1667,46.0833,73.4,76,0,16.53
512,Port Shepstone,ZA,2021-04-07 17:22:52,-30.7414,30.455,74.61,83,12,5.95
513,Hornepayne,CA,2021-04-07 17:22:52,49.2138,-84.7705,37.81,97,100,7.83
514,Zhezkazgan,KZ,2021-04-07 17:22:53,47.8043,67.7144,52.07,58,91,9.24
515,Hohhot,CN,2021-04-07 17:22:53,40.8106,111.6522,39.2,56,0,4.47
516,Sinjar,IQ,2021-04-07 17:22:54,36.3209,41.8754,71.13,28,100,8.52
517,Santa Maria,BR,2021-04-07 17:22:54,-29.6842,-53.8069,84.2,54,20,12.66
518,Praya,CV,2021-04-07 17:22:54,14.9215,-23.5087,80.6,50,0,20.71
519,Jumla,NP,2021-04-07 17:22:55,29.2747,82.1838,46.06,72,38,5.32
520,Manavalakurichi,IN,2021-04-07 17:22:55,8.1333,77.3,82.4,74,20,2.3
521,Turukhansk,RU,2021-04-07 17:22:55,65.8167,87.9833,28.85,97,98,1.52
522,Saryozek,KZ,2021-04-07 17:21:20,44.3583,77.9753,46.45,70,100,2.66
523,Tautira,PF,2021-04-07 17:22:56,-17.7333,-149.15,75.2,69,20,4.61
524,Kirakira,SB,2021-04-07 17:22:56,-10.4544,161.9205,79.86,81,91,9.57
525,Salinopolis,BR,2021-04-07 17:22:57,-0.6136,-47.3561,81.91,79,84,8.57
526,Ostrovnoy,RU,2021-04-07 17:22:57,68.0531,39.5131,34.2,80,57,28.83
527,Mazyr,BY,2021-04-07 17:22:57,52.0495,29.2456,36.86,65,100,4.21
528,Taquaritinga,BR,2021-04-07 17:22:58,-21.4061,-48.5047,86.97,38,19,2.59
529,Harper,LR,2021-04-07 17:22:58,4.375,-7.7169,84.34,70,45,7.43
530,Kloulklubed,PW,2021-04-07 17:22:59,7.0419,134.2556,78.8,94,75,3.11
531,Gobabis,NA,2021-04-07 17:22:59,-22.45,18.9667,69.4,56,52,10.63
532,Northam,GB,2021-04-07 17:22:59,51.0333,-4.2167,45.0,63,59,4.0
533,Wasilla,US,2021-04-07 17:23:00,61.5814,-149.4394,19.0,41,1,6.91
534,Awjilah,LY,2021-04-07 17:23:00,29.1081,21.2869,74.28,22,2,9.62
535,Huai Thalaeng,TH,2021-04-07 17:23:00,14.997,102.6475,88.0,81,41,5.1
536,Bay-Khaak,RU,2021-04-07 17:23:01,51.1667,94.5,41.34,43,17,4.36
537,Faanui,PF,2021-04-07 17:23:01,-16.4833,-151.75,80.8,71,88,13.31
538,Beloha,MG,2021-04-07 17:23:02,-25.1667,45.05,71.94,74,1,15.61
539,Constitucion,CL,2021-04-07 17:23:02,-35.3333,-72.4167,63.84,69,100,11.99
540,Nakamura,JP,2021-04-07 17:23:03,32.9833,132.9333,48.97,68,53,3.87
541,Wamba,NG,2021-04-07 17:23:03,8.9333,8.6,99.36,19,95,7.38
542,Zapolyarnyy,RU,2021-04-07 17:23:03,69.4154,30.8136,35.6,69,20,16.11
543,Iberia,US,2021-04-07 17:23:04,29.9502,-91.7507,77.0,78,75,14.97
544,Pemangkat,ID,2021-04-07 17:23:04,1.1667,108.9667,79.32,79,100,7.76
545,Vanavara,RU,2021-04-07 17:23:04,60.34,102.2797,29.19,94,100,5.44
546,Kingsport,US,2021-04-07 17:22:41,36.5484,-82.5618,75.99,38,20,3.44
547,Nyurba,RU,2021-04-07 17:23:05,63.2842,118.3319,24.31,96,100,6.82
548,Acarau,BR,2021-04-07 17:23:05,-2.8856,-40.12,85.91,63,100,11.9
549,Ternate,ID,2021-04-07 17:23:06,0.8,127.4,81.25,79,23,5.17
550,Neuquen,AR,2021-04-07 17:19:15,-38.9516,-68.0591,75.2,38,0,9.22
551,Pervomayskoye,RU,2021-04-07 17:23:07,43.919,46.7102,47.25,69,1,13.29
